ip,app,device,os,channel,click_time,attributed_time,app*device,app*os,,is_attributed
133912,115,1,19,203,2017-11-06 16:03:13,2017-11-06 16:31:11,115,2185,,1
59125,2,1,25,205,2017-11-06 16:01:32,,2,50,,0
55149,26,1,6,121,2017-11-06 16:05:22,,26,156,,0
166101,115,1,19,203,2017-11-06 16:19:26,2017-11-06 16:23:59,115,2185,,1
90509,3,1,9,153,2017-11-06 16:01:29,,3,27,,0
50275,3,1,15,280,2017-11-06 16:08:43,,3,45,,0
200327,29,1,20,210,2017-11-06 16:16:03,2017-11-06 16:17:51,29,580,,1
172650,3,1,13,137,2017-11-06 16:00:37,,3,39,,0
119202,3,1,13,280,2017-11-06 16:01:21,,3,39,,0
87073,3,1,11,452,2017-11-06 16:05:16,,3,33,,0
10023,29,1,12,213,2017-11-06 16:05:36,2017-11-07 14:24:06,29,348,,1
15680,18,1,35,121,2017-11-06 16:10:40,,18,630,,0
137038,32,1,13,376,2017-11-06 16:16:50,2017-11-07 04:36:28,32,416,,1
19881,12,1,19,265,2017-11-06 16:03:06,,12,228,,0
67397,3,2,9,280,2017-11-06 16:13:10,2017-11-07 03:52:57,6,27,,1
29029,8,1,19,145,2017-11-06 16:00:43,,8,152,,0
55802,1,1,13,17,2017-11-06 16:08:03,,1,13,,0
123878,19,0,0,213,2017-11-06 16:18:31,2017-11-06 16:19:54,0,0,,1
48759,23,1,6,153,2017-11-06 16:08:46,,23,138,,0
193402,19,67,24,333,2017-11-06 16:13:51,2017-11-06 16:14:44,1273,456,,1
108406,1,1,13,134,2017-11-06 16:01:28,,1,13,,0
144365,19,40,24,213,2017-11-06 16:15:56,2017-11-06 16:17:14,760,456,,1
174975,15,1,1,315,2017-11-06 16:13:11,2017-11-06 16:13:47,15,15,,1
22990,35,1,14,274,2017-11-06 16:10:40,2017-11-06 23:11:07,35,490,,1
92766,15,1,13,140,2017-11-06 16:14:30,,15,195,,0
2666,19,0,0,213,2017-11-06 16:02:59,2017-11-07 11:03:49,0,0,,1
167583,18,1,6,121,2017-11-06 16:17:47,,18,108,,0
53665,25,1,17,259,2017-11-06 16:21:30,,25,425,,0
144729,19,0,24,213,2017-11-06 16:14:18,2017-11-07 03:21:06,0,456,,1
149662,13,1,19,477,2017-11-06 16:18:00,,13,247,,0
195930,3,1,13,130,2017-11-06 16:03:12,2017-11-07 13:35:30,3,39,,1
57351,19,0,24,213,2017-11-06 16:03:26,2017-11-06 16:04:09,0,456,,1
183520,19,0,24,213,2017-11-06 16:18:25,2017-11-06 16:19:47,0,456,,1
21805,9,1,13,244,2017-11-06 16:03:52,2017-11-07 07:06:28,9,117,,1
38422,15,1,14,245,2017-11-06 16:18:55,,15,210,,0
8391,29,1,19,213,2017-11-06 16:12:12,2017-11-07 03:46:19,29,551,,1
125125,3,1,22,489,2017-11-06 16:10:17,,3,66,,0
5314,15,1,3,245,2017-11-06 16:15:59,,15,45,,0
41369,29,1,19,101,2017-11-06 16:12:10,2017-11-06 18:00:34,29,551,,1
126721,29,1,19,213,2017-11-06 16:07:09,2017-11-06 16:08:56,29,551,,1
102383,12,1,17,497,2017-11-06 16:21:32,,12,204,,0
63101,12,1,17,178,2017-11-06 16:06:41,,12,204,,0
50197,29,1,19,343,2017-11-06 16:11:48,2017-11-07 01:05:29,29,551,,1
97773,2,1,19,237,2017-11-06 16:15:55,2017-11-06 16:16:34,2,38,,1
183419,10,1,19,203,2017-11-06 16:20:58,2017-11-06 16:26:45,10,190,,1
163997,9,1,13,244,2017-11-06 16:05:31,2017-11-06 16:10:41,9,117,,1
199268,29,1,19,101,2017-11-06 16:08:14,2017-11-06 19:17:48,29,551,,1
18703,24,1,13,105,2017-11-06 16:05:26,,24,312,,0
61335,35,1,19,21,2017-11-06 16:19:43,2017-11-07 10:24:40,35,665,,1
60191,15,1,19,3,2017-11-06 16:07:52,,15,285,,0
116947,14,1,22,467,2017-11-06 16:00:34,,14,308,,0
10967,15,1,19,379,2017-11-06 16:02:53,,15,285,,0
152513,2,1,13,435,2017-11-06 16:17:27,,2,26,,0
178851,2,2,19,205,2017-11-06 16:07:55,,4,38,,0
50772,9,1,17,134,2017-11-06 16:05:06,,9,153,,0
93416,265,88,24,101,2017-11-06 16:09:49,2017-11-06 16:15:56,23320,6360,,1
150383,34,1,14,243,2017-11-06 16:04:52,2017-11-06 16:17:54,34,476,,1
86767,21,2,56,128,2017-11-06 16:01:31,,42,1176,,0
6369,19,0,24,210,2017-11-06 16:13:07,2017-11-07 13:25:06,0,456,,1
165981,9,1,22,232,2017-11-06 16:21:55,,9,198,,0
64172,9,1,19,442,2017-11-06 16:20:46,,9,171,,0
13812,2,1,18,477,2017-11-06 16:22:49,,2,36,,0
149148,29,1,19,333,2017-11-06 16:06:18,2017-11-06 16:07:08,29,551,,1
82287,50,0,29,213,2017-11-06 16:01:59,2017-11-07 04:43:56,0,1450,,1
200504,29,1,19,101,2017-11-06 16:00:18,2017-11-06 16:01:43,29,551,,1
187577,21,1,13,128,2017-11-06 16:14:03,,21,273,,0
158511,25,1,13,259,2017-11-06 16:18:30,,25,325,,0
147153,2,1,6,122,2017-11-06 16:01:44,,2,12,,0
209516,3,1,6,442,2017-11-06 16:17:21,2017-11-06 16:17:47,3,18,,1
115445,15,1,41,245,2017-11-06 16:20:21,,15,615,,0
124724,8,1,17,145,2017-11-06 16:22:16,,8,136,,0
185280,35,1,25,274,2017-11-06 16:09:20,2017-11-07 02:35:11,35,875,,1
191697,3,1,6,137,2017-11-06 16:05:26,2017-11-06 16:06:17,3,18,,1
126553,72,1,13,101,2017-11-06 16:17:52,2017-11-06 16:20:03,72,936,,1
209,19,0,24,213,2017-11-06 16:19:34,2017-11-06 16:20:57,0,456,,1
89592,12,1,22,178,2017-11-06 16:20:30,,12,264,,0
166465,37,1,13,282,2017-11-06 16:01:55,2017-11-06 16:25:55,37,481,,1
204747,2,1,1,435,2017-11-06 16:21:11,,2,2,,0
119369,3,1,6,402,2017-11-06 16:11:16,2017-11-06 16:19:26,3,18,,1
105603,2,1,30,205,2017-11-06 16:03:46,,2,60,,0
181836,19,73,24,333,2017-11-06 16:05:58,2017-11-06 16:07:07,1387,456,,1
153598,13,1,35,469,2017-11-06 16:06:30,,13,455,,0
19225,72,1,13,101,2017-11-06 16:19:37,2017-11-06 16:42:04,72,936,,1
53454,18,1,19,134,2017-11-06 16:14:44,,18,342,,0
139928,72,1,22,101,2017-11-06 16:15:09,2017-11-06 16:16:10,72,1584,,1
172075,72,1,19,101,2017-11-06 16:22:46,2017-11-06 16:25:00,72,1368,,1
166380,261,0,21,243,2017-11-06 16:14:45,2017-11-06 16:15:28,0,5481,,1
106241,15,1,13,245,2017-11-06 16:07:52,,15,195,,0
150490,19,344,24,213,2017-11-06 16:17:08,2017-11-06 16:34:18,6536,456,,1
48072,14,1,13,463,2017-11-06 16:13:49,2017-11-06 16:49:19,14,182,,1
107003,18,1,19,439,2017-11-06 16:08:33,2017-11-06 16:10:01,18,342,,1
10275,2,1,26,469,2017-11-06 16:18:56,,2,52,,0
136095,0,1734,24,101,2017-11-06 16:19:43,2017-11-06 16:39:57,0,0,,1
191858,115,1,19,203,2017-11-06 16:18:07,2017-11-06 16:21:38,115,2185,,1
9190,9,1,13,258,2017-11-06 16:11:07,,9,117,,0
155893,34,1,19,243,2017-11-06 16:03:12,2017-11-06 16:06:01,34,646,,1
146317,35,1,19,21,2017-11-06 16:14:35,2017-11-07 02:27:26,35,665,,1
182016,45,1,13,411,2017-11-06 16:17:49,2017-11-06 16:28:13,45,585,,1
73487,12,1,25,178,2017-11-06 16:22:59,,12,300,,0
2763,14,1,22,123,2017-11-06 16:10:43,,14,308,,0
179401,11,1,13,173,2017-11-06 16:05:46,2017-11-07 14:13:19,11,143,,1
75858,15,1,41,245,2017-11-06 16:15:18,,15,615,,0
42478,12,1,17,140,2017-11-06 16:01:03,,12,204,,0
175419,12,1,17,265,2017-11-06 16:14:49,,12,204,,0
181613,19,0,0,282,2017-11-06 16:17:53,2017-11-07 13:25:15,0,0,,1
48212,18,1,19,134,2017-11-06 16:05:39,,18,342,,0
36349,9,1,13,134,2017-11-06 16:05:16,2017-11-07 04:05:05,9,117,,1
109484,3,1,13,280,2017-11-06 16:15:04,,3,39,,0
19225,3,1,19,409,2017-11-06 16:05:16,,3,57,,0
165004,12,1,22,245,2017-11-06 16:14:40,2017-11-07 05:53:21,12,264,,1
170039,3,1,40,409,2017-11-06 16:11:37,2017-11-06 16:12:21,3,120,,1
201836,19,0,0,213,2017-11-06 16:00:40,2017-11-06 16:01:50,0,0,,1
70522,15,2,49,245,2017-11-06 16:05:29,,30,735,,0
170460,15,1,19,245,2017-11-06 16:03:39,,15,285,,0
2180,25,1,20,259,2017-11-06 16:10:22,,25,500,,0
163372,35,1,19,274,2017-11-06 16:21:16,2017-11-06 23:27:48,35,665,,1
181675,19,0,0,213,2017-11-06 16:20:13,2017-11-06 16:21:22,0,0,,1
144020,19,653,24,333,2017-11-06 16:21:10,2017-11-06 16:22:30,12407,456,,1
85625,3,1,20,135,2017-11-06 16:01:15,,3,60,,0
51464,1,1,25,377,2017-11-06 16:19:36,2017-11-07 04:13:13,1,25,,1
21992,25,1,17,259,2017-11-06 16:22:46,,25,425,,0
97552,15,1,53,265,2017-11-06 16:01:00,,15,795,,0
156200,15,1,19,130,2017-11-06 16:07:26,,15,285,,0
94370,14,1,13,489,2017-11-06 16:11:22,,14,182,,0
30564,18,1,8,107,2017-11-06 16:02:09,2017-11-07 00:03:22,18,144,,1
79226,14,1,13,134,2017-11-06 16:20:42,,14,182,,0
120123,35,1,18,21,2017-11-06 16:18:29,2017-11-07 12:03:28,35,630,,1
81922,35,1,9,21,2017-11-06 16:15:21,2017-11-07 02:00:59,35,315,,1
195201,145,132,21,320,2017-11-06 16:19:09,2017-11-06 16:30:21,19140,3045,,1
67900,9,1,10,134,2017-11-06 16:01:02,2017-11-07 15:20:41,9,90,,1
208223,72,1,10,101,2017-11-06 16:14:25,2017-11-06 16:20:09,72,720,,1
111599,35,1,10,21,2017-11-06 16:10:06,2017-11-07 00:01:22,35,350,,1
83524,12,1,6,245,2017-11-06 16:01:48,,12,72,,0
107160,18,1,17,376,2017-11-06 16:11:41,,18,306,,0
173226,12,1,19,178,2017-11-06 16:09:54,,12,228,,0
3219,35,1,9,21,2017-11-06 16:20:59,2017-11-07 03:32:57,35,315,,1
116713,9,1,13,134,2017-11-06 16:04:34,,9,117,,0
133748,19,0,24,213,2017-11-06 16:04:56,2017-11-06 16:07:09,0,456,,1
71449,1,1,5,134,2017-11-06 16:22:31,,1,5,,0
55675,15,1,13,3,2017-11-06 16:16:27,,15,195,,0
108341,2,1,19,401,2017-11-06 16:22:51,,2,38,,0
169424,3,1,1,173,2017-11-06 16:15:00,2017-11-06 16:15:45,3,3,,1
187909,15,2,32,3,2017-11-06 16:14:38,,30,480,,0
59211,15,1,13,245,2017-11-06 16:04:54,,15,195,,0
133346,3,1,2,19,2017-11-06 16:19:56,,3,6,,0
61982,3,1,9,135,2017-11-06 16:11:22,,3,27,,0
112212,9,1,13,134,2017-11-06 16:02:46,,9,117,,0
175235,2,1,19,213,2017-11-06 16:15:44,2017-11-06 16:16:43,2,38,,1
99722,8,1,35,259,2017-11-06 16:00:56,,8,280,,0
166841,19,0,24,213,2017-11-06 16:22:28,2017-11-06 16:24:00,0,456,,1
198324,51,0,21,203,2017-11-06 16:18:02,2017-11-06 16:18:35,0,1071,,1
37119,3,1,3,280,2017-11-06 16:13:08,,3,9,,0
150793,79,1,16,213,2017-11-06 16:21:27,2017-11-06 16:24:43,79,1264,,1
187375,12,1,8,328,2017-11-06 16:22:33,,12,96,,0
101211,2,1,17,469,2017-11-06 16:16:38,,2,34,,0
97738,150,1,19,110,2017-11-06 16:00:48,2017-11-07 11:10:38,150,2850,,1
102118,20,1,19,259,2017-11-06 16:22:08,,20,380,,0
153061,9,1,19,215,2017-11-06 16:02:31,2017-11-06 16:04:43,9,171,,1
100212,2,1,13,435,2017-11-06 16:16:03,,2,26,,0
105323,2,1,13,205,2017-11-06 16:20:43,,2,26,,0
212129,14,1,20,379,2017-11-06 16:08:22,2017-11-06 16:47:19,14,280,,1
65003,15,1,19,265,2017-11-06 16:05:58,,15,285,,0
166502,15,1,13,430,2017-11-06 16:12:50,,15,195,,0
115568,9,1,19,258,2017-11-06 16:04:53,2017-11-06 16:50:58,9,171,,1
90830,14,1,4,463,2017-11-06 16:15:02,,14,56,,0
103485,19,0,21,213,2017-11-06 16:16:00,2017-11-06 16:18:46,0,399,,1
5729,9,1,35,215,2017-11-06 16:13:51,,9,315,,0
157575,14,1,17,442,2017-11-06 16:13:38,,14,238,,0
47708,2,2,25,243,2017-11-06 16:02:12,,4,50,,0
64516,35,1,13,21,2017-11-06 16:00:02,2017-11-06 23:40:50,35,455,,1
209177,72,1,10,101,2017-11-06 16:13:28,2017-11-06 16:17:50,72,720,,1
58950,9,1,19,134,2017-11-06 16:06:57,,9,171,,0
177490,29,1,19,101,2017-11-06 16:00:54,2017-11-06 16:29:49,29,551,,1
115673,3,1,15,442,2017-11-06 16:22:40,,3,45,,0
118321,3,1,18,137,2017-11-06 16:09:23,,3,54,,0
93989,12,1,13,245,2017-11-06 16:17:39,,12,156,,0
34517,3,1,41,135,2017-11-06 16:18:16,2017-11-07 07:12:05,3,123,,1
41446,3,1,28,137,2017-11-06 16:11:56,,3,84,,0
73646,18,1,8,121,2017-11-06 16:03:20,2017-11-07 12:02:08,18,144,,1
9624,35,1,14,21,2017-11-06 16:00:59,2017-11-07 02:10:13,35,490,,1
171070,29,1,3,101,2017-11-06 16:09:05,2017-11-06 16:10:39,29,87,,1
134804,107,1,13,171,2017-11-06 16:11:00,2017-11-07 01:21:31,107,1391,,1
50983,3,1,13,280,2017-11-06 16:10:43,,3,39,,0
147620,15,1,19,3,2017-11-06 16:01:02,,15,285,,0
19217,15,1,19,140,2017-11-06 16:01:07,,15,285,,0
71458,18,1,13,121,2017-11-06 16:14:52,,18,234,,0
77220,19,21,24,333,2017-11-06 16:22:45,2017-11-06 16:30:55,399,456,,1
187505,35,1,18,274,2017-11-06 16:14:49,2017-11-06 16:33:39,35,630,,1
144495,9,1,15,215,2017-11-06 16:09:02,,9,135,,0
53645,12,1,17,19,2017-11-06 16:18:43,,12,204,,0
40995,35,1,19,21,2017-11-06 16:00:39,2017-11-06 16:07:34,35,665,,1
92388,9,1,19,442,2017-11-06 16:16:53,,9,171,,0
186004,9,1,13,442,2017-11-06 16:22:54,,9,117,,0
103773,9,1,20,215,2017-11-06 16:08:58,,9,180,,0
78925,19,101,29,213,2017-11-06 16:04:54,2017-11-06 16:07:29,1919,551,,1
159078,19,0,0,213,2017-11-06 16:16:34,2017-11-06 16:20:14,0,0,,1
134390,19,0,0,213,2017-11-06 16:15:37,2017-11-07 06:16:01,0,0,,1
73065,14,1,13,349,2017-11-06 16:07:06,,14,182,,0
109119,9,1,17,134,2017-11-06 16:11:51,,9,153,,0
61970,18,1,13,107,2017-11-06 16:02:08,2017-11-06 16:55:11,18,234,,1
97142,12,1,14,178,2017-11-06 16:07:44,,12,168,,0
212570,20,1,19,259,2017-11-06 16:14:27,2017-11-07 13:11:08,20,380,,1
56416,19,0,0,213,2017-11-06 16:23:00,2017-11-06 20:09:27,0,0,,1
123794,1,1,15,137,2017-11-06 16:22:19,,1,15,,0
120613,35,1,13,21,2017-11-06 16:11:51,2017-11-07 02:55:58,35,455,,1
67409,18,1,13,107,2017-11-06 16:06:41,,18,234,,0
49600,18,1,13,121,2017-11-06 16:20:29,,18,234,,0
73516,19,0,50,282,2017-11-06 16:02:19,2017-11-06 16:07:22,0,950,,1
205164,15,1,13,140,2017-11-06 16:08:26,,15,195,,0
172042,3,1,20,280,2017-11-06 16:05:12,,3,60,,0
37972,13,1,3,469,2017-11-06 16:12:37,,13,39,,0
102476,15,1,37,245,2017-11-06 16:22:35,,15,555,,0
79372,1,1,13,134,2017-11-06 16:18:36,,1,13,,0
71990,19,0,0,213,2017-11-06 16:20:18,2017-11-06 16:20:43,0,0,,1
67202,9,1,41,232,2017-11-06 16:20:54,2017-11-07 01:49:17,9,369,,1
76009,9,1,19,134,2017-11-06 16:20:04,2017-11-07 02:45:55,9,171,,1
171096,3,1,19,466,2017-11-06 16:01:00,,3,57,,0
23306,2,1,48,477,2017-11-06 16:16:12,,2,96,,0
127220,24,1,16,105,2017-11-06 16:08:14,,24,384,,0
25058,9,1,19,134,2017-11-06 16:22:47,,9,171,,0
164682,3,1,19,115,2017-11-06 16:20:59,,3,57,,0
192060,19,454,0,213,2017-11-06 16:13:48,2017-11-06 16:16:43,8626,0,,1
159948,19,616,24,213,2017-11-06 16:06:33,2017-11-06 16:07:53,11704,456,,1
83754,3,1,3,280,2017-11-06 16:06:21,,3,9,,0
106237,35,1,6,21,2017-11-06 16:21:41,2017-11-07 05:32:34,35,210,,1
34075,8,1,19,145,2017-11-06 16:09:53,,8,152,,0
93082,20,1,17,478,2017-11-06 16:19:11,2017-11-07 04:26:27,20,340,,1
117495,3,1,17,280,2017-11-06 16:18:52,,3,51,,0
54009,3,1,18,417,2017-11-06 16:09:47,,3,54,,0
47720,15,1,10,245,2017-11-06 16:19:09,,15,150,,0
114678,15,1,13,3,2017-11-06 16:02:49,,15,195,,0
142726,39,1,13,101,2017-11-06 16:18:51,2017-11-07 12:50:57,39,507,,1
201433,19,0,24,213,2017-11-06 16:15:03,2017-11-06 16:22:39,0,456,,1
82002,9,1,17,234,2017-11-06 16:07:52,,9,153,,0
57519,15,1,13,315,2017-11-06 16:03:53,,15,195,,0
78482,2,1,13,435,2017-11-06 16:19:10,,2,26,,0
211738,35,1,13,274,2017-11-06 16:04:14,2017-11-06 16:18:53,35,455,,1
137052,2,1,13,435,2017-11-06 16:18:53,,2,26,,0
211003,12,1,17,245,2017-11-06 16:10:16,,12,204,,0
37050,35,1,6,21,2017-11-06 16:01:02,2017-11-07 05:16:27,35,210,,1
201749,12,1,13,178,2017-11-06 16:08:07,,12,156,,0
5449,3,1,17,115,2017-11-06 16:03:59,,3,51,,0
111627,26,1,15,121,2017-11-06 16:02:32,,26,390,,0
209516,12,1,6,212,2017-11-06 16:17:27,2017-11-06 16:18:08,12,72,,1
128812,24,1,19,105,2017-11-06 16:04:01,,24,456,,0
9587,6,1,13,459,2017-11-06 16:00:49,,6,78,,0
47171,29,1,19,213,2017-11-06 16:12:24,2017-11-06 16:32:47,29,551,,1
123994,12,1,5,265,2017-11-06 16:04:59,,12,60,,0
38422,35,1,12,21,2017-11-06 16:11:20,2017-11-07 04:54:11,35,420,,1
31382,9,1,20,134,2017-11-06 16:01:10,,9,180,,0
168666,29,1,19,213,2017-11-06 16:18:49,2017-11-06 16:20:22,29,551,,1
160657,12,1,16,265,2017-11-06 16:20:40,,12,192,,0
109124,64,1,17,459,2017-11-06 16:18:41,,64,1088,,0
69747,19,0,0,213,2017-11-06 16:11:53,2017-11-07 04:26:16,0,0,,1
64428,9,1,13,466,2017-11-06 16:12:03,2017-11-06 23:03:00,9,117,,1
4553,35,1,19,274,2017-11-06 16:21:53,2017-11-06 16:22:24,35,665,,1
21020,3,1,27,137,2017-11-06 16:22:24,,3,81,,0
169586,18,1,19,134,2017-11-06 16:12:21,,18,342,,0
98606,12,1,8,140,2017-11-06 16:02:34,,12,96,,0
161447,34,1,22,243,2017-11-06 16:02:43,2017-11-06 16:30:04,34,748,,1
152076,35,1,19,21,2017-11-06 16:11:49,2017-11-07 00:27:22,35,665,,1
76944,9,1,20,215,2017-11-06 16:05:15,2017-11-07 06:25:18,9,180,,1
22132,9,1,19,134,2017-11-06 16:08:52,,9,171,,0
67467,6,1,13,459,2017-11-06 16:02:42,,6,78,,0
197601,14,1,19,463,2017-11-06 16:04:13,,14,266,,0
201950,48,1,10,213,2017-11-06 16:13:42,2017-11-07 02:29:41,48,480,,1
81522,12,2,9,265,2017-11-06 16:11:23,,24,108,,0
175648,2,1,8,364,2017-11-06 16:08:49,,2,16,,0
40011,155,1,13,101,2017-11-06 16:00:52,2017-11-06 16:03:44,155,2015,,1
152400,19,387,0,213,2017-11-06 16:00:51,2017-11-06 16:11:26,7353,0,,1
23233,2,1,10,213,2017-11-06 16:10:19,2017-11-06 16:12:02,2,20,,1
206419,6,1,15,125,2017-11-06 16:08:31,,6,90,,0
147164,19,0,24,347,2017-11-06 16:21:34,2017-11-06 16:52:54,0,456,,1
111726,9,1,19,442,2017-11-06 16:12:04,2017-11-06 16:25:37,9,171,,1
109738,8,1,17,145,2017-11-06 16:02:51,2017-11-07 01:25:13,8,136,,1
4759,18,1,22,121,2017-11-06 16:21:01,,18,396,,0
25009,18,1,13,439,2017-11-06 16:04:00,,18,234,,0
57809,35,1,15,21,2017-11-06 16:14:55,2017-11-07 03:38:21,35,525,,1
37688,6,1,13,459,2017-11-06 16:20:28,,6,78,,0
46625,12,1,19,178,2017-11-06 16:20:09,,12,228,,0
1688,35,1,13,21,2017-11-06 16:15:04,2017-11-07 09:05:50,35,455,,1
83690,13,1,3,477,2017-11-06 16:06:19,,13,39,,0
101990,32,1,13,376,2017-11-06 16:12:38,,32,416,,0
85297,23,1,13,153,2017-11-06 16:08:05,,23,299,,0
144802,18,1,19,121,2017-11-06 16:13:16,2017-11-07 02:22:23,18,342,,1
54722,2,1,19,205,2017-11-06 16:11:58,,2,38,,0
106249,19,0,0,213,2017-11-06 16:05:58,2017-11-07 05:32:57,0,0,,1
38219,19,0,0,282,2017-11-06 16:21:58,2017-11-06 16:33:42,0,0,,1
114235,21,1,13,128,2017-11-06 16:10:37,,21,273,,0
14342,3,1,47,110,2017-11-06 16:16:36,,3,141,,0
33956,15,1,15,140,2017-11-06 16:00:30,,15,225,,0
87337,18,1,19,107,2017-11-06 16:06:25,,18,342,,0
169571,2,1,19,477,2017-11-06 16:04:20,,2,38,,0
199085,35,1,13,274,2017-11-06 16:00:04,2017-11-06 23:04:54,35,455,,1
7088,8,1,3,145,2017-11-06 16:09:27,,8,24,,0
197665,36,1,9,128,2017-11-06 16:17:32,2017-11-06 16:19:07,36,324,,1
111324,35,1,22,21,2017-11-06 16:07:58,2017-11-06 23:26:26,35,770,,1
3964,2,1,12,469,2017-11-06 16:01:36,,2,24,,0
64659,12,1,44,265,2017-11-06 16:20:05,,12,528,,0
95866,20,1,13,259,2017-11-06 16:02:50,,20,260,,0
111715,2,1,13,122,2017-11-06 16:07:10,,2,26,,0
137139,19,0,50,213,2017-11-06 16:08:40,2017-11-06 16:09:59,0,950,,1
15687,13,1,13,477,2017-11-06 16:00:41,,13,169,,0
163337,45,1,13,213,2017-11-06 16:21:57,2017-11-06 16:23:06,45,585,,1
13669,12,2,6,135,2017-11-06 16:06:02,,24,72,,0
162082,15,1,18,140,2017-11-06 16:15:46,,15,270,,0
5348,20,1,26,259,2017-11-06 16:09:20,2017-11-07 00:59:56,20,520,,1
175173,12,1,6,212,2017-11-06 16:07:38,2017-11-06 16:08:19,12,72,,1
105475,9,1,19,134,2017-11-06 16:09:32,2017-11-06 16:09:41,9,171,,1
93095,35,1,13,274,2017-11-06 16:20:52,2017-11-06 22:27:37,35,455,,1
73516,9,1,25,234,2017-11-06 16:12:17,,9,225,,0
115230,11,1,6,122,2017-11-06 16:04:40,,11,66,,0
138937,14,1,13,123,2017-11-06 16:21:57,,14,182,,0
63278,18,1,37,121,2017-11-06 16:12:01,,18,666,,0
203094,72,1,22,101,2017-11-06 16:05:34,2017-11-06 16:08:40,72,1584,,1
76681,13,1,13,400,2017-11-06 16:11:37,,13,169,,0
194436,21,1,19,128,2017-11-06 16:21:01,,21,399,,0
28113,35,1,6,21,2017-11-06 16:00:35,2017-11-07 13:33:04,35,210,,1
137403,29,1,41,213,2017-11-06 16:05:19,2017-11-06 16:06:10,29,1189,,1
91104,21,1,35,128,2017-11-06 16:08:36,,21,735,,0
199819,9,1,13,442,2017-11-06 16:01:37,2017-11-07 00:51:09,9,117,,1
29016,18,1,22,121,2017-11-06 16:05:42,,18,396,,0
102681,19,0,24,213,2017-11-06 16:11:43,2017-11-07 11:40:05,0,456,,1
64154,11,1,19,319,2017-11-06 16:14:33,,11,209,,0
204573,2,1,27,477,2017-11-06 16:12:28,,2,54,,0
128969,2,1,27,219,2017-11-06 16:21:54,,2,54,,0
68664,1,1,13,134,2017-11-06 16:22:13,,1,13,,0
73487,12,2,65,326,2017-11-06 16:00:46,,24,780,,0
164532,19,0,21,213,2017-11-06 16:01:20,2017-11-06 16:02:53,0,399,,1
148044,15,1,19,245,2017-11-06 16:08:32,,15,285,,0
73487,20,1,17,259,2017-11-06 16:15:44,,20,340,,0
43180,2,1,13,122,2017-11-06 16:12:13,,2,26,,0
101027,21,1,19,128,2017-11-06 16:18:21,,21,399,,0
6710,3,1,14,417,2017-11-06 16:09:59,,3,42,,0
88358,18,1,47,107,2017-11-06 16:07:36,,18,846,,0
109620,18,1,13,107,2017-11-06 16:20:43,,18,234,,0
137375,66,1,19,101,2017-11-06 16:11:32,2017-11-06 16:15:10,66,1254,,1
132491,10,1,8,203,2017-11-06 16:04:18,2017-11-06 16:06:26,10,80,,1
198573,12,1,13,178,2017-11-06 16:06:45,,12,156,,0
2502,2,1,22,477,2017-11-06 16:02:15,,2,44,,0
555,15,1,17,278,2017-11-06 16:15:12,,15,255,,0
67188,2,1,1,243,2017-11-06 16:02:37,,2,2,,0
32717,12,1,17,178,2017-11-06 16:11:26,,12,204,,0
82588,35,1,25,274,2017-11-06 16:09:55,2017-11-06 17:40:48,35,875,,1
198008,155,1,13,213,2017-11-06 16:00:21,2017-11-06 16:05:15,155,2015,,1
8994,35,1,8,274,2017-11-06 16:16:49,2017-11-06 23:02:15,35,280,,1
84659,9,1,19,215,2017-11-06 16:18:11,,9,171,,0
103087,35,1,9,21,2017-11-06 16:01:37,2017-11-07 09:11:19,35,315,,1
69026,36,1,22,110,2017-11-06 16:04:32,2017-11-07 04:15:11,36,792,,1
123626,35,1,19,21,2017-11-06 16:15:59,2017-11-07 03:33:59,35,665,,1
200864,29,1,6,213,2017-11-06 16:02:16,2017-11-06 16:03:36,29,174,,1
206350,72,1,13,101,2017-11-06 16:07:34,2017-11-07 11:15:54,72,936,,1
62765,19,0,24,347,2017-11-06 16:01:47,2017-11-06 16:15:34,0,456,,1
4461,15,1,13,245,2017-11-06 16:15:06,,15,195,,0
153608,19,381,21,282,2017-11-06 16:10:58,2017-11-06 16:11:59,7239,399,,1
123221,9,1,22,134,2017-11-06 16:11:55,2017-11-07 02:36:41,9,198,,1
158516,35,1,13,274,2017-11-06 16:10:39,2017-11-07 11:38:11,35,455,,1
202265,19,0,38,210,2017-11-06 16:16:01,2017-11-06 16:30:45,0,722,,1
68888,2,1,53,435,2017-11-06 16:06:15,,2,106,,0
12531,66,1,16,101,2017-11-06 16:12:10,2017-11-06 16:16:23,66,1056,,1
183170,9,1,8,215,2017-11-06 16:01:31,2017-11-07 10:09:39,9,72,,1
77085,21,1,19,128,2017-11-06 16:06:47,,21,399,,0
50979,18,1,53,121,2017-11-06 16:15:46,,18,954,,0
2284,6,1,36,125,2017-11-06 16:19:09,,6,216,,0
73235,3,1,19,280,2017-11-06 16:09:47,,3,57,,0
79950,19,67,24,213,2017-11-06 16:13:13,2017-11-07 00:01:35,1273,456,,1
174298,19,0,0,213,2017-11-06 16:14:51,2017-11-06 16:16:04,0,0,,1
177894,29,1,17,213,2017-11-06 16:08:11,2017-11-06 16:08:46,29,493,,1
129839,19,234,38,213,2017-11-06 16:15:31,2017-11-06 16:16:20,4446,722,,1
91988,15,1,13,245,2017-11-06 16:11:04,,15,195,,0
34562,19,0,0,213,2017-11-06 16:09:59,2017-11-07 04:52:23,0,0,,1
