ip,app,device,os,channel,app*device,app*os,time_diff,ip_freq,app_freq,device_freq,os_freq,channel_freq,is_attributed
179997,2,1,13,469,2,26,0.027662037,0.000263574,0.069583553,0.805218766,0.191881919,0.007907222,0
132613,8,1,3,145,8,24,0.014236111,0.000263574,0.042435424,0.805218766,0.013705851,0.038745387,0
77655,35,1,13,21,35,455,0.01943287,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
70837,3,1,9,130,3,27,0.015,0.000263574,0.087770163,0.805218766,0.019504481,0.003426463,0
87599,19,0,29,213,0,551,0.014895833,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
146151,8,1,13,145,8,104,0.020775463,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,1
27948,8,1,8,145,8,64,0.023171296,0.000263574,0.042435424,0.805218766,0.023458092,0.038745387,0
93054,18,1,13,121,18,234,0.025011574,0.000790722,0.043226147,0.805218766,0.191881919,0.021085925,0
131673,2,1,19,213,2,38,0.018865741,0.000263574,0.069583553,0.805218766,0.208750659,0.144175013,1
189361,35,1,13,21,35,455,0.014189815,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
48525,21,1,19,128,21,399,0.024652778,0.000263574,0.015287296,0.805218766,0.208750659,0.017395888,0
161618,3,1,13,280,3,39,0.027696759,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
99722,24,1,35,105,24,840,0.021481481,0.000790722,0.012651555,0.805218766,0.00975224,0.012387981,0
111121,18,1,19,439,18,342,0.015081019,0.000263574,0.043226147,0.805218766,0.208750659,0.005798629,0
71805,15,1,19,430,15,285,0.019525463,0.000263574,0.063257775,0.805218766,0.208750659,0.002108593,1
175223,9,1,30,134,9,270,0.01625,0.000263574,0.085134423,0.805218766,0.003690037,0.052714813,0
43686,27,1,13,153,27,351,0.028761574,0.000263574,0.002635741,0.805218766,0.191881919,0.012387981,0
118079,24,2,12,105,48,288,0.027534722,0.000263574,0.012651555,0.030311017,0.007643648,0.012387981,0
80356,18,1,19,121,18,342,0.015625,0.000263574,0.043226147,0.805218766,0.208750659,0.021085925,1
139232,155,1,9,213,155,1395,0.013506944,0.000263574,0.001845018,0.805218766,0.019504481,0.144175013,1
49600,2,2,22,122,4,44,0.01462963,0.000527148,0.069583553,0.030311017,0.043489721,0.00843437,0
83594,13,1,22,477,13,286,0.026805556,0.000527148,0.009488666,0.805218766,0.043489721,0.021085925,0
175177,35,1,19,21,35,665,0.020659722,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
32265,8,1,22,145,8,176,0.020925926,0.000263574,0.042435424,0.805218766,0.043489721,0.038745387,0
27639,2,1,13,122,2,26,0.025185185,0.000263574,0.069583553,0.805218766,0.191881919,0.00843437,0
22385,12,1,41,135,12,492,0.027789352,0.000263574,0.086188719,0.805218766,0.012124407,0.008170796,0
105157,35,1,19,274,35,665,0.014571759,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
153062,19,0,24,213,0,456,0.02619213,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
201182,202,1,6,421,202,1212,0.018981481,0.001845018,0.000790722,0.805218766,0.025566684,0.000790722,1
106333,36,1,13,110,36,468,0.017986111,0.000263574,0.004480759,0.805218766,0.191881919,0.006325778,1
198669,19,0,21,213,0,399,0.027025463,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
138241,72,1,1,101,72,72,0.013761574,0.000263574,0.011860833,0.805218766,0.012124407,0.036636795,1
73516,21,1,19,128,21,399,0.026296296,0.005798629,0.015287296,0.805218766,0.208750659,0.017395888,0
32930,2,1,17,219,2,34,0.021863426,0.000263574,0.069583553,0.805218766,0.044544017,0.006852926,0
114478,15,1,17,245,15,255,0.016203704,0.000263574,0.063257775,0.805218766,0.044544017,0.051396943,1
122493,35,1,53,274,35,1855,0.01662037,0.000263574,0.078281497,0.805218766,0.005271481,0.038745387,1
163709,29,1,13,213,29,377,0.016377315,0.000263574,0.042435424,0.805218766,0.191881919,0.144175013,1
72199,36,1,13,110,36,468,0.013900463,0.000263574,0.004480759,0.805218766,0.191881919,0.006325778,0
63725,3,1,10,379,3,30,0.025775463,0.000263574,0.087770163,0.805218766,0.021349499,0.007380074,0
98542,35,1,13,274,35,455,0.027916667,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
175323,3,1,19,417,3,57,0.022233796,0.000263574,0.087770163,0.805218766,0.208750659,0.001054296,0
93082,3,1,19,130,3,57,0.014236111,0.000527148,0.087770163,0.805218766,0.208750659,0.003426463,0
189471,19,0,24,210,0,456,0.025902778,0.000263574,0.133632051,0.104902478,0.055350554,0.004744333,1
63516,21,1,28,128,21,588,0.027604167,0.000263574,0.015287296,0.805218766,0.006062203,0.017395888,0
47025,25,1,19,259,25,475,0.016238426,0.000263574,0.009225092,0.805218766,0.208750659,0.035055351,0
47748,19,0,50,213,0,950,0.02431713,0.000263574,0.133632051,0.104902478,0.004217185,0.144175013,1
125581,23,1,36,153,23,828,0.020335648,0.000263574,0.006589352,0.805218766,0.002372167,0.012387981,0
107157,8,1,19,145,8,152,0.013576389,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
131720,37,1,19,213,37,703,0.02587963,0.000263574,0.002108593,0.805218766,0.208750659,0.144175013,1
114655,14,1,19,379,14,266,0.016944444,0.000790722,0.023458092,0.805218766,0.208750659,0.007380074,0
45466,64,1,19,459,64,1216,0.022407407,0.000263574,0.010542963,0.805218766,0.208750659,0.014496574,0
135230,19,0,50,213,0,950,0.021354167,0.000263574,0.133632051,0.104902478,0.004217185,0.144175013,1
133319,19,97,24,213,1843,456,0.021678241,0.000263574,0.133632051,0.000527148,0.055350554,0.144175013,1
123703,2,1,25,435,2,50,0.026377315,0.000263574,0.069583553,0.805218766,0.02398524,0.005798629,0
84774,119,3032,607,347,360808,72233,0.015231481,0.000790722,0.000263574,0.003162889,0.0071165,0.022140221,0
34323,15,1,15,245,15,225,0.018171296,0.000790722,0.063257775,0.805218766,0.020822351,0.051396943,0
18617,2,1,13,258,2,26,0.019247685,0.000263574,0.069583553,0.805218766,0.191881919,0.0071165,0
48629,35,1,13,274,35,455,0.024247685,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
4052,18,1,17,121,18,306,0.020706019,0.001054296,0.043226147,0.805218766,0.044544017,0.021085925,0
43855,11,1,22,319,11,242,0.024409722,0.000790722,0.011860833,0.805218766,0.043489721,0.003426463,0
124763,2,1,22,477,2,44,0.021030093,0.000263574,0.069583553,0.805218766,0.043489721,0.021085925,0
99897,6,1,3,125,6,18,0.021365741,0.000263574,0.011333685,0.805218766,0.013705851,0.0071165,0
50522,9,1,13,134,9,117,0.028506944,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,0
72323,8,1,19,145,8,152,0.016550926,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
97327,18,1,17,107,18,306,0.014363426,0.000263574,0.043226147,0.805218766,0.044544017,0.015814444,0
8486,35,1,18,21,35,630,0.020104167,0.000263574,0.078281497,0.805218766,0.033210332,0.042962572,1
114299,9,1,22,134,9,198,0.019930556,0.000263574,0.085134423,0.805218766,0.043489721,0.052714813,1
112281,8,1,25,145,8,200,0.015532407,0.000263574,0.042435424,0.805218766,0.02398524,0.038745387,0
104095,8,1,20,145,8,160,0.021990741,0.000263574,0.042435424,0.805218766,0.019240907,0.038745387,0
106857,2,1,19,477,2,38,0.01693287,0.000263574,0.069583553,0.805218766,0.208750659,0.021085925,0
137311,145,381,21,320,55245,3045,0.019155093,0.000263574,0.001845018,0.001054296,0.027938851,0.002372167,1
163577,9,1,40,215,9,360,0.014259259,0.000263574,0.085134423,0.805218766,0.006325778,0.016078018,1
133825,1,1,13,134,1,13,0.027650463,0.000790722,0.01818661,0.805218766,0.191881919,0.052714813,0
162196,19,220,21,282,4180,399,0.028622685,0.000263574,0.133632051,0.000790722,0.027938851,0.008697944,1
89592,8,1,13,145,8,104,0.020659722,0.000790722,0.042435424,0.805218766,0.191881919,0.038745387,0
171134,279,1,13,101,279,3627,0.01837963,0.000263574,0.000263574,0.805218766,0.191881919,0.036636795,1
58404,8,1,19,145,8,152,0.013969907,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,0
79881,15,1,15,245,15,225,0.013784722,0.000790722,0.063257775,0.805218766,0.020822351,0.051396943,0
136683,9,1,25,215,9,225,0.0171875,0.000263574,0.085134423,0.805218766,0.02398524,0.016078018,0
157587,19,941,38,213,17879,722,0.026087963,0.000263574,0.133632051,0.000263574,0.010542963,0.144175013,1
118324,35,1,6,21,35,210,0.013784722,0.000527148,0.078281497,0.805218766,0.025566684,0.042962572,1
39020,18,1,19,107,18,342,0.013449074,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,0
141879,3,1,35,205,3,105,0.025162037,0.000527148,0.087770163,0.805218766,0.00975224,0.013969425,0
73234,21,1,3,128,21,63,0.02625,0.000263574,0.015287296,0.805218766,0.013705851,0.017395888,0
184583,19,0,0,213,0,0,0.014050926,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
36688,9,1,18,134,9,162,0.019074074,0.000263574,0.085134423,0.805218766,0.033210332,0.052714813,0
133277,9,1,12,134,9,108,0.01875,0.000263574,0.085134423,0.805218766,0.007643648,0.052714813,0
39306,12,1,13,409,12,156,0.022418981,0.000527148,0.086188719,0.805218766,0.191881919,0.007380074,0
30587,11,1,8,469,11,88,0.013171296,0.000263574,0.011860833,0.805218766,0.023458092,0.007907222,0
130774,19,89,24,282,1691,456,0.022604167,0.000263574,0.133632051,0.000790722,0.055350554,0.008697944,1
28168,9,1,15,134,9,135,0.017175926,0.000263574,0.085134423,0.805218766,0.020822351,0.052714813,0
113832,13,1,3,469,13,39,0.016828704,0.000263574,0.009488666,0.805218766,0.013705851,0.007907222,0
137322,19,0,24,213,0,456,0.027615741,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
181173,8,1,13,145,8,104,0.020439815,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,1
58485,10,1,13,113,10,130,0.02318287,0.000263574,0.00975224,0.805218766,0.191881919,0.008697944,0
37458,2,1,19,258,2,38,0.016446759,0.000527148,0.069583553,0.805218766,0.208750659,0.0071165,0
14710,25,1,13,259,25,325,0.018020833,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
28112,9,1,15,215,9,135,0.014467593,0.000263574,0.085134423,0.805218766,0.020822351,0.016078018,0
91661,2,1,36,205,2,72,0.018113426,0.000790722,0.069583553,0.805218766,0.002372167,0.013969425,0
113283,8,1,19,145,8,152,0.020833333,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,0
2211,9,1,13,134,9,117,0.02244213,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,0
44377,8,1,6,145,8,48,0.013576389,0.000527148,0.042435424,0.805218766,0.025566684,0.038745387,0
83616,8,1,35,145,8,280,0.014583333,0.000263574,0.042435424,0.805218766,0.00975224,0.038745387,0
29453,24,1,19,105,24,456,0.023020833,0.000263574,0.012651555,0.805218766,0.208750659,0.012387981,0
206167,145,82,24,320,11890,3480,0.016319444,0.000263574,0.001845018,0.000527148,0.055350554,0.002372167,1
37719,35,1,15,21,35,525,0.025497685,0.000263574,0.078281497,0.805218766,0.020822351,0.042962572,1
145071,29,1,19,213,29,551,0.021030093,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
42143,10,1,13,113,10,130,0.015243056,0.000263574,0.00975224,0.805218766,0.191881919,0.008697944,1
52043,2,1,19,237,2,38,0.025636574,0.000263574,0.069583553,0.805218766,0.208750659,0.004744333,0
194289,19,40,24,213,760,456,0.016481481,0.000527148,0.133632051,0.003162889,0.055350554,0.144175013,1
146791,15,1,41,245,15,615,0.016759259,0.000263574,0.063257775,0.805218766,0.012124407,0.051396943,0
109850,19,0,50,213,0,950,0.015659722,0.000263574,0.133632051,0.104902478,0.004217185,0.144175013,1
178259,1,1,22,135,1,22,0.025601852,0.000263574,0.01818661,0.805218766,0.043489721,0.008170796,1
176014,12,1,35,178,12,420,0.020462963,0.000263574,0.086188719,0.805218766,0.00975224,0.03110174,0
98180,78,3033,67,224,236574,5226,0.022233796,0.000263574,0.001581444,0.00131787,0.001581444,0.001581444,1
22037,13,1,19,477,13,247,0.025416667,0.000263574,0.009488666,0.805218766,0.208750659,0.021085925,0
3179,2,1,22,435,2,44,0.02525463,0.000263574,0.069583553,0.805218766,0.043489721,0.005798629,0
49321,6,1,19,125,6,114,0.025358796,0.000263574,0.011333685,0.805218766,0.208750659,0.0071165,0
7756,35,1,13,21,35,455,0.01599537,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
108568,19,0,24,213,0,456,0.015902778,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
113418,10,1,14,377,10,140,0.027847222,0.000263574,0.00975224,0.805218766,0.012124407,0.005798629,1
34506,29,1,13,333,29,377,0.017118056,0.000263574,0.042435424,0.805218766,0.191881919,0.009488666,1
20218,8,1,13,145,8,104,0.013969907,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,0
14348,3,1,6,211,3,18,0.027013889,0.000527148,0.087770163,0.805218766,0.025566684,0.002372167,0
111102,35,1,9,21,35,315,0.022210648,0.000263574,0.078281497,0.805218766,0.019504481,0.042962572,1
211897,5,1,41,113,5,205,0.023032407,0.000263574,0.003162889,0.805218766,0.012124407,0.008697944,1
133825,15,1,19,140,15,285,0.013310185,0.000790722,0.063257775,0.805218766,0.208750659,0.013178703,0
5729,9,1,13,215,9,117,0.016736111,0.00131787,0.085134423,0.805218766,0.191881919,0.016078018,0
69893,19,0,24,213,0,456,0.017523148,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
172522,3,1,13,115,3,39,0.021331019,0.000263574,0.087770163,0.805218766,0.191881919,0.007380074,0
126572,9,1,13,244,9,117,0.027708333,0.000263574,0.085134423,0.805218766,0.191881919,0.005798629,1
135992,58,3032,607,347,175856,35206,0.023333333,0.000263574,0.000527148,0.003162889,0.0071165,0.022140221,0
77029,35,1,13,21,35,455,0.018009259,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
17814,9,1,18,134,9,162,0.027384259,0.000263574,0.085134423,0.805218766,0.033210332,0.052714813,0
142444,19,50,0,213,950,0,0.015428241,0.000263574,0.133632051,0.001054296,0.035846073,0.144175013,1
13969,11,1,13,481,11,143,0.016956019,0.000263574,0.011860833,0.805218766,0.191881919,0.002108593,0
178014,35,1,17,274,35,595,0.015381944,0.000263574,0.078281497,0.805218766,0.044544017,0.038745387,1
150551,19,0,38,347,0,722,0.028449074,0.000263574,0.133632051,0.104902478,0.010542963,0.022140221,1
163219,1,1,16,377,1,16,0.018553241,0.000263574,0.01818661,0.805218766,0.013969425,0.005798629,0
69196,35,1,22,274,35,770,0.013726852,0.000263574,0.078281497,0.805218766,0.043489721,0.038745387,1
186875,15,1,6,315,15,90,0.015150463,0.000263574,0.063257775,0.805218766,0.025566684,0.002372167,1
66176,2,1,13,477,2,26,0.02412037,0.000263574,0.069583553,0.805218766,0.191881919,0.021085925,0
9923,9,1,41,234,9,369,0.014780093,0.000263574,0.085134423,0.805218766,0.012124407,0.006325778,0
164143,29,1,40,213,29,1160,0.014270833,0.000263574,0.042435424,0.805218766,0.006325778,0.144175013,1
55057,2,1,17,122,2,34,0.016944444,0.000263574,0.069583553,0.805218766,0.044544017,0.00843437,0
123788,12,2,19,245,24,228,0.01880787,0.000527148,0.086188719,0.030311017,0.208750659,0.051396943,0
103370,20,1,13,259,20,260,0.016296296,0.000263574,0.016605166,0.805218766,0.191881919,0.035055351,0
127914,35,1,13,21,35,455,0.025034722,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
92735,51,0,24,203,0,1224,0.017662037,0.002108593,0.002108593,0.104902478,0.055350554,0.007907222,1
118756,3,1,3,480,3,9,0.02662037,0.000263574,0.087770163,0.805218766,0.013705851,0.005798629,0
81662,12,1,18,265,12,216,0.013877315,0.000263574,0.086188719,0.805218766,0.033210332,0.011597259,0
177373,208,1,19,113,208,3952,0.017847222,0.000263574,0.000263574,0.805218766,0.208750659,0.008697944,1
118154,29,1,12,213,29,348,0.02625,0.000263574,0.042435424,0.805218766,0.007643648,0.144175013,1
167089,29,1,16,213,29,464,0.026041667,0.000263574,0.042435424,0.805218766,0.013969425,0.144175013,1
129108,29,1,18,213,29,522,0.023611111,0.000263574,0.042435424,0.805218766,0.033210332,0.144175013,1
67016,2,1,9,237,2,18,0.028668981,0.000263574,0.069583553,0.805218766,0.019504481,0.004744333,0
145896,15,1,10,412,15,150,0.015219907,0.000263574,0.063257775,0.805218766,0.021349499,0.001054296,0
98207,3,1,13,280,3,39,0.021354167,0.000790722,0.087770163,0.805218766,0.191881919,0.031365314,0
133912,115,1,19,203,115,2185,0.015347222,0.000263574,0.004480759,0.805218766,0.208750659,0.007907222,1
59125,2,1,25,205,2,50,0.014178241,0.000527148,0.069583553,0.805218766,0.02398524,0.013969425,0
55149,26,1,6,121,26,156,0.016840278,0.000263574,0.006325778,0.805218766,0.025566684,0.021085925,0
166101,115,1,19,203,115,2185,0.026608796,0.000263574,0.004480759,0.805218766,0.208750659,0.007907222,1
90509,3,1,9,153,3,27,0.014143519,0.000790722,0.087770163,0.805218766,0.019504481,0.012387981,0
50275,3,1,15,280,3,45,0.019166667,0.000263574,0.087770163,0.805218766,0.020822351,0.031365314,0
200327,29,1,20,210,29,580,0.024259259,0.000263574,0.042435424,0.805218766,0.019240907,0.004744333,1
172650,3,1,13,137,3,39,0.013541667,0.000263574,0.087770163,0.805218766,0.191881919,0.006852926,0
119202,3,1,13,280,3,39,0.014050926,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
87073,3,1,11,452,3,33,0.016770833,0.000527148,0.087770163,0.805218766,0.003953611,0.004217185,0
10023,29,1,12,213,29,348,0.017002315,0.000790722,0.042435424,0.805218766,0.007643648,0.144175013,1
15680,18,1,35,121,18,630,0.020520833,0.000263574,0.043226147,0.805218766,0.00975224,0.021085925,0
137038,32,1,13,376,32,416,0.024803241,0.000263574,0.002899315,0.805218766,0.191881919,0.003426463,1
19881,12,1,19,265,12,228,0.015266204,0.000263574,0.086188719,0.805218766,0.208750659,0.011597259,0
67397,3,2,9,280,6,27,0.022256944,0.000263574,0.087770163,0.030311017,0.019504481,0.031365314,1
29029,8,1,19,145,8,152,0.013611111,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,0
55802,1,1,13,17,1,13,0.018703704,0.000263574,0.01818661,0.805218766,0.191881919,0.000527148,0
123878,19,0,0,213,0,0,0.025972222,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
48759,23,1,6,153,23,138,0.019201389,0.000263574,0.006589352,0.805218766,0.025566684,0.012387981,0
193402,19,67,24,333,1273,456,0.022731481,0.000263574,0.133632051,0.001054296,0.055350554,0.009488666,1
108406,1,1,13,134,1,13,0.014131944,0.000263574,0.01818661,0.805218766,0.191881919,0.052714813,0
144365,19,40,24,213,760,456,0.024178241,0.000263574,0.133632051,0.003162889,0.055350554,0.144175013,1
174975,15,1,1,315,15,15,0.022268519,0.000263574,0.063257775,0.805218766,0.012124407,0.002372167,1
22990,35,1,14,274,35,490,0.020520833,0.000263574,0.078281497,0.805218766,0.012124407,0.038745387,1
92766,15,1,13,140,15,195,0.02318287,0.00131787,0.063257775,0.805218766,0.191881919,0.013178703,0
2666,19,0,0,213,0,0,0.015185185,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
167583,18,1,6,121,18,108,0.025462963,0.000263574,0.043226147,0.805218766,0.025566684,0.021085925,0
53665,25,1,17,259,25,425,0.028043981,0.000263574,0.009225092,0.805218766,0.044544017,0.035055351,0
144729,19,0,24,213,0,456,0.023043981,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
149662,13,1,19,477,13,247,0.025613426,0.000263574,0.009488666,0.805218766,0.208750659,0.021085925,0
195930,3,1,13,130,3,39,0.015335648,0.000263574,0.087770163,0.805218766,0.191881919,0.003426463,1
57351,19,0,24,213,0,456,0.015497685,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
183520,19,0,24,213,0,456,0.025902778,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
21805,9,1,13,244,9,117,0.015798611,0.000263574,0.085134423,0.805218766,0.191881919,0.005798629,1
