,0,1,2,3,4,5
49051,15.0,1.0,15.0,245.0,0.92,0.0
49052,2.0,1.0,20.0,212.0,0.6,0.0
49053,3.0,1.0,8.0,137.0,0.53,0.0
49054,45.0,1.0,7.0,419.0,1.83,1.0
49055,19.0,51.0,29.0,213.0,2.56,1.0
49056,35.0,1.0,13.0,21.0,0.41,1.0
49057,21.0,2.0,10.0,128.0,1.38,0.0
49058,5.0,1.0,47.0,113.0,0.89,1.0
49059,13.0,1.0,13.0,477.0,0.93,0.0
49060,9.0,1.0,19.0,145.0,2.43,0.0
49061,10.0,1.0,32.0,113.0,0.56,1.0
49062,12.0,1.0,19.0,178.0,2.55,0.0
49063,115.0,1.0,19.0,203.0,0.97,1.0
49064,12.0,1.0,13.0,328.0,0.2,0.0
49065,3.0,1.0,28.0,113.0,1.45,0.0
49066,19.0,0.0,24.0,343.0,2.3,1.0
49067,19.0,0.0,0.0,213.0,2.82,1.0
49068,15.0,1.0,15.0,245.0,1.33,0.0
49069,18.0,1.0,19.0,439.0,1.44,0.0
49070,3.0,1.0,22.0,280.0,1.78,0.0
49071,34.0,1.0,8.0,243.0,0.06,1.0
49072,35.0,1.0,41.0,21.0,0.46,1.0
49073,11.0,1.0,13.0,122.0,2.48,0.0
49074,62.0,1.0,17.0,21.0,1.75,1.0
49075,3.0,2.0,9.0,280.0,2.41,0.0
49076,18.0,1.0,13.0,121.0,2.42,0.0
49077,20.0,1.0,49.0,259.0,2.98,0.0
49078,35.0,1.0,23.0,274.0,1.12,1.0
49079,11.0,1.0,13.0,122.0,0.04,1.0
49080,19.0,21.0,24.0,333.0,1.64,1.0
49081,29.0,1.0,3.0,213.0,2.56,1.0
49082,154.0,1.0,13.0,243.0,1.82,1.0
49083,35.0,1.0,13.0,21.0,0.53,1.0
49084,9.0,1.0,16.0,466.0,2.35,1.0
49085,19.0,0.0,38.0,213.0,1.95,1.0
49086,145.0,309.0,21.0,320.0,0.55,1.0
49087,51.0,351.0,21.0,203.0,1.46,1.0
49088,15.0,1.0,25.0,315.0,1.81,0.0
49089,11.0,1.0,13.0,173.0,1.81,1.0
49090,29.0,1.0,25.0,213.0,2.78,1.0
49091,19.0,0.0,29.0,347.0,1.3,1.0
49092,45.0,1.0,11.0,465.0,1.73,1.0
49093,145.0,301.0,21.0,320.0,0.81,1.0
49094,143.0,0.0,24.0,414.0,0.49,1.0
49095,10.0,1.0,12.0,113.0,0.66,1.0
49096,18.0,1.0,19.0,439.0,0.07,0.0
49097,2.0,1.0,23.0,236.0,2.64,0.0
49098,10.0,1.0,47.0,113.0,2.69,1.0
49099,15.0,1.0,13.0,130.0,1.95,0.0
49100,72.0,1.0,19.0,101.0,1.7,1.0
49101,45.0,1.0,37.0,419.0,0.87,1.0
49102,7.0,1.0,19.0,101.0,0.61,0.0
49103,3.0,1.0,16.0,280.0,2.52,0.0
49104,18.0,1.0,19.0,439.0,2.82,0.0
49105,19.0,0.0,24.0,333.0,1.86,1.0
49106,19.0,0.0,21.0,213.0,0.94,1.0
49107,18.0,1.0,19.0,134.0,1.81,0.0
49108,3.0,1.0,13.0,137.0,0.39,0.0
49109,35.0,1.0,17.0,21.0,0.07,1.0
49110,8.0,1.0,17.0,145.0,1.61,0.0
49111,2.0,1.0,1.0,377.0,0.07,1.0
49112,8.0,1.0,19.0,145.0,2.74,0.0
49113,2.0,1.0,11.0,237.0,0.35,0.0
49114,2.0,1.0,19.0,122.0,0.25,0.0
49115,2.0,1.0,26.0,205.0,2.44,0.0
49116,8.0,1.0,19.0,140.0,0.84,1.0
49117,3.0,1.0,13.0,280.0,1.58,0.0
49118,19.0,0.0,38.0,347.0,2.72,1.0
49119,3.0,1.0,6.0,379.0,1.14,1.0
49120,29.0,1.0,19.0,343.0,0.56,1.0
49121,11.0,1.0,27.0,319.0,2.95,0.0
49122,9.0,1.0,13.0,466.0,1.53,0.0
49123,3.0,1.0,19.0,280.0,1.87,1.0
49124,83.0,0.0,0.0,171.0,0.47,1.0
49125,35.0,1.0,8.0,274.0,2.93,1.0
49126,20.0,1.0,19.0,259.0,0.19,0.0
49127,12.0,1.0,22.0,265.0,1.36,0.0
49128,35.0,1.0,19.0,274.0,1.85,1.0
49129,10.0,1.0,7.0,113.0,1.83,1.0
49130,27.0,1.0,13.0,153.0,1.43,0.0
49131,28.0,1.0,19.0,135.0,0.29,0.0
49132,3.0,1.0,22.0,137.0,0.73,0.0
49133,9.0,1.0,10.0,466.0,2.4,0.0
49134,3.0,1.0,19.0,280.0,1.7,0.0
49135,29.0,1.0,19.0,101.0,2.46,1.0
49136,19.0,0.0,24.0,213.0,1.6,1.0
49137,9.0,1.0,9.0,466.0,2.16,0.0
49138,2.0,1.0,32.0,237.0,0.65,0.0
49139,2.0,1.0,19.0,205.0,2.02,0.0
49140,9.0,1.0,49.0,107.0,2.53,0.0
49141,15.0,1.0,43.0,245.0,1.44,0.0
49142,1.0,1.0,19.0,115.0,0.92,0.0
49143,24.0,2.0,19.0,178.0,2.47,0.0
49144,35.0,1.0,13.0,274.0,1.18,1.0
49145,19.0,169.0,29.0,213.0,1.59,1.0
49146,11.0,1.0,13.0,360.0,2.79,0.0
49147,15.0,1.0,6.0,130.0,0.41,0.0
49148,2.0,1.0,28.0,317.0,1.77,0.0
49149,8.0,1.0,22.0,145.0,2.63,0.0
49150,35.0,1.0,13.0,21.0,1.37,1.0
49151,9.0,1.0,19.0,334.0,2.57,1.0
49152,3.0,1.0,10.0,135.0,1.47,0.0
49153,175.0,1.0,47.0,101.0,2.93,1.0
49154,19.0,0.0,38.0,213.0,0.9,1.0
49155,2.0,1.0,13.0,237.0,1.41,0.0
49156,19.0,0.0,24.0,213.0,0.79,1.0
49157,12.0,1.0,13.0,265.0,1.73,0.0
49158,35.0,1.0,13.0,21.0,1.35,1.0
49159,19.0,40.0,24.0,213.0,0.84,1.0
49160,2.0,1.0,22.0,477.0,1.49,0.0
49161,18.0,1.0,19.0,107.0,1.44,0.0
49162,15.0,1.0,19.0,265.0,0.7,0.0
49163,3.0,1.0,40.0,280.0,1.79,0.0
49164,15.0,1.0,19.0,245.0,1.81,0.0
49165,14.0,1.0,20.0,480.0,2.39,0.0
49166,9.0,1.0,19.0,107.0,2.93,0.0
49167,19.0,0.0,50.0,213.0,1.39,1.0
49168,15.0,1.0,16.0,430.0,0.35,0.0
49169,3.0,1.0,13.0,19.0,0.31,0.0
49170,12.0,1.0,20.0,178.0,2.41,0.0
49171,7.0,1.0,6.0,101.0,1.33,0.0
49172,20.0,1.0,19.0,259.0,1.03,0.0
49173,12.0,1.0,19.0,140.0,1.84,0.0
49174,2.0,1.0,13.0,435.0,2.44,0.0
49175,10.0,1.0,11.0,113.0,1.64,1.0
49176,29.0,1.0,9.0,213.0,0.89,1.0
49177,12.0,1.0,20.0,259.0,0.84,0.0
49178,11.0,1.0,10.0,487.0,0.92,0.0
49179,9.0,1.0,19.0,466.0,1.93,0.0
49180,25.0,1.0,18.0,259.0,0.42,0.0
49181,35.0,1.0,18.0,274.0,1.05,1.0
49182,19.0,18.0,0.0,213.0,1.13,1.0
49183,1.0,1.0,19.0,178.0,0.91,0.0
49184,79.0,1.0,13.0,213.0,2.89,1.0
49185,14.0,1.0,53.0,480.0,0.35,0.0
49186,10.0,1.0,36.0,113.0,1.72,1.0
49187,9.0,1.0,19.0,442.0,1.71,0.0
49188,19.0,0.0,21.0,347.0,2.16,1.0
49189,3.0,1.0,20.0,115.0,2.53,0.0
49190,26.0,1.0,25.0,266.0,2.46,1.0
49191,35.0,1.0,19.0,21.0,1.59,1.0
49192,19.0,18.0,0.0,213.0,1.66,1.0
49193,29.0,1.0,19.0,343.0,2.79,1.0
49194,18.0,1.0,19.0,107.0,2.92,1.0
49195,3.0,1.0,14.0,280.0,1.76,0.0
49196,29.0,1.0,19.0,343.0,0.93,1.0
49197,3.0,1.0,6.0,379.0,1.41,0.0
49198,3.0,1.0,19.0,130.0,2.61,0.0
49199,19.0,16.0,0.0,213.0,2.48,1.0
49200,8.0,1.0,13.0,145.0,0.83,0.0
49201,26.0,1.0,35.0,121.0,2.71,0.0
49202,25.0,1.0,19.0,259.0,1.47,0.0
49203,35.0,1.0,19.0,21.0,0.46,1.0
49204,29.0,1.0,13.0,213.0,1.02,1.0
49205,19.0,30.0,0.0,213.0,1.53,1.0
49206,29.0,1.0,19.0,213.0,2.93,1.0
49207,2.0,1.0,35.0,237.0,0.41,0.0
49208,308.0,1.0,19.0,282.0,3.0,1.0
49209,19.0,0.0,24.0,213.0,1.95,1.0
49210,2.0,1.0,13.0,122.0,1.39,0.0
49211,5.0,1.0,32.0,113.0,2.49,1.0
49212,10.0,1.0,18.0,317.0,2.36,1.0
49213,12.0,1.0,10.0,326.0,1.07,0.0
49214,3.0,1.0,22.0,452.0,2.79,0.0
49215,12.0,1.0,41.0,277.0,1.38,0.0
49216,10.0,1.0,30.0,113.0,2.91,1.0
49217,2.0,1.0,19.0,435.0,0.28,1.0
49218,3.0,1.0,19.0,452.0,0.69,0.0
49219,35.0,1.0,19.0,21.0,2.37,1.0
49220,3.0,1.0,3.0,115.0,1.8,0.0
49221,29.0,1.0,13.0,213.0,0.39,1.0
49222,12.0,1.0,13.0,245.0,0.03,0.0
49223,35.0,1.0,19.0,274.0,1.91,1.0
49224,18.0,1.0,19.0,121.0,2.56,0.0
49225,3.0,1.0,13.0,280.0,0.56,0.0
49226,29.0,1.0,26.0,213.0,0.91,1.0
49227,19.0,0.0,21.0,347.0,2.77,1.0
49228,19.0,0.0,50.0,347.0,2.74,1.0
49229,43.0,1.0,22.0,330.0,2.31,1.0
49230,19.0,40.0,24.0,213.0,1.63,1.0
49231,2.0,1.0,9.0,212.0,1.95,0.0
49232,18.0,1.0,19.0,121.0,2.43,1.0
49233,12.0,1.0,10.0,326.0,0.65,0.0
49234,34.0,1.0,18.0,243.0,1.93,1.0
49235,12.0,1.0,12.0,328.0,0.78,0.0
49236,3.0,1.0,19.0,205.0,1.39,0.0
49237,2.0,1.0,25.0,122.0,2.36,1.0
49238,18.0,1.0,25.0,107.0,1.04,0.0
49239,25.0,1.0,15.0,259.0,2.5,0.0
49240,7.0,1.0,44.0,101.0,2.72,0.0
49241,19.0,97.0,24.0,213.0,0.43,1.0
49242,2.0,1.0,19.0,219.0,0.81,0.0
49243,8.0,1.0,13.0,145.0,2.58,0.0
49244,2.0,1.0,19.0,469.0,0.71,0.0
49245,17.0,1.0,31.0,118.0,2.83,1.0
49246,5.0,1.0,13.0,377.0,2.81,1.0
49247,3.0,1.0,19.0,280.0,2.51,0.0
49248,35.0,1.0,19.0,21.0,1.37,1.0
49249,8.0,1.0,22.0,145.0,2.56,1.0
49250,12.0,1.0,32.0,265.0,2.82,0.0
49251,10.0,1.0,13.0,113.0,0.39,1.0
49252,9.0,1.0,12.0,215.0,2.88,0.0
49253,10.0,1.0,19.0,377.0,2.95,1.0
49254,13.0,1.0,19.0,477.0,1.79,0.0
49255,1.0,1.0,13.0,153.0,1.6,0.0
49256,9.0,1.0,2.0,232.0,2.88,0.0
49257,29.0,1.0,22.0,213.0,2.45,1.0
49258,35.0,1.0,19.0,21.0,1.43,1.0
49259,17.0,1.0,22.0,128.0,3.0,0.0
49260,1.0,1.0,32.0,377.0,0.04,0.0
49261,13.0,1.0,19.0,400.0,0.73,0.0
49262,9.0,1.0,22.0,215.0,0.05,0.0
49263,151.0,0.0,0.0,347.0,2.31,0.0
49264,10.0,1.0,13.0,377.0,1.35,1.0
49265,120.0,0.0,866.0,213.0,2.75,1.0
49266,11.0,1.0,19.0,319.0,1.28,1.0
49267,18.0,3032.0,607.0,420.0,0.34,0.0
49268,14.0,1.0,10.0,489.0,0.06,0.0
49269,5.0,1.0,7.0,113.0,1.55,1.0
49270,3.0,1.0,19.0,421.0,1.45,0.0
49271,45.0,1.0,4.0,465.0,1.57,1.0
49272,3.0,1.0,13.0,137.0,1.06,0.0
49273,155.0,1.0,13.0,213.0,2.95,1.0
49274,32.0,1.0,8.0,21.0,2.33,1.0
49275,12.0,1.0,10.0,328.0,1.47,0.0
49276,3.0,1.0,7.0,408.0,1.62,1.0
49277,19.0,0.0,24.0,343.0,2.81,1.0
49278,2.0,1.0,6.0,469.0,0.93,0.0
49279,3.0,1.0,13.0,409.0,1.95,0.0
49280,19.0,0.0,50.0,347.0,0.73,1.0
49281,19.0,156.0,0.0,213.0,1.01,1.0
49282,9.0,1.0,22.0,107.0,2.54,0.0
49283,29.0,1.0,13.0,213.0,1.78,1.0
49284,8.0,1.0,19.0,145.0,0.55,1.0
49285,18.0,1.0,20.0,107.0,2.51,0.0
49286,26.0,1.0,17.0,266.0,0.86,0.0
49287,72.0,1.0,13.0,101.0,1.37,1.0
49288,19.0,241.0,24.0,213.0,1.74,1.0
49289,19.0,46.0,0.0,213.0,2.99,1.0
49290,34.0,1.0,13.0,243.0,1.71,1.0
49291,72.0,1.0,3.0,101.0,1.89,1.0
49292,2.0,1.0,19.0,435.0,1.88,0.0
49293,35.0,1.0,18.0,21.0,1.4,1.0
49294,28.0,1.0,13.0,135.0,0.69,0.0
49295,35.0,1.0,13.0,21.0,1.51,1.0
49296,29.0,1.0,19.0,347.0,2.41,1.0
49297,7.0,1.0,6.0,101.0,2.5,1.0
49298,12.0,1.0,22.0,265.0,2.64,0.0
49299,45.0,1.0,11.0,465.0,2.74,1.0
49300,12.0,1.0,17.0,259.0,1.77,0.0
49301,19.0,0.0,24.0,213.0,1.87,1.0
49302,35.0,1.0,19.0,274.0,0.48,1.0
49303,29.0,1.0,13.0,101.0,1.6,1.0
49304,116.0,1.0,53.0,101.0,0.37,1.0
49305,15.0,1.0,19.0,386.0,0.94,0.0
49306,2.0,1.0,13.0,477.0,0.12,0.0
49307,62.0,1.0,19.0,21.0,2.74,1.0
49308,19.0,0.0,24.0,213.0,2.12,1.0
49309,2.0,1.0,19.0,237.0,2.65,0.0
49310,10.0,1.0,30.0,113.0,2.66,1.0
49311,3.0,1.0,19.0,280.0,1.47,0.0
49312,8.0,1.0,13.0,145.0,2.74,0.0
49313,10.0,1.0,19.0,317.0,2.4,1.0
49314,29.0,1.0,19.0,213.0,2.57,1.0
49315,35.0,1.0,19.0,274.0,0.5,1.0
49316,21.0,1.0,13.0,128.0,1.27,0.0
49317,18.0,1.0,10.0,107.0,0.8,0.0
49318,19.0,0.0,50.0,213.0,1.93,1.0
49319,19.0,0.0,24.0,343.0,2.81,1.0
49320,15.0,1.0,8.0,245.0,1.82,0.0
49321,35.0,1.0,19.0,274.0,0.29,1.0
49322,19.0,0.0,38.0,213.0,2.61,1.0
49323,10.0,1.0,36.0,113.0,1.4,1.0
49324,45.0,1.0,8.0,5.0,0.7,1.0
49325,5.0,1.0,30.0,113.0,2.43,1.0
49326,10.0,1.0,47.0,113.0,2.64,1.0
49327,13.0,1.0,6.0,400.0,0.42,0.0
49328,1.0,2.0,12.0,377.0,1.29,0.0
49329,29.0,1.0,13.0,213.0,3.0,1.0
49330,14.0,1.0,36.0,442.0,2.93,0.0
49331,19.0,0.0,24.0,213.0,2.82,1.0
49332,10.0,1.0,37.0,113.0,1.66,1.0
49333,62.0,1.0,13.0,21.0,2.46,1.0
49334,1.0,1.0,19.0,349.0,2.91,0.0
49335,19.0,114.0,0.0,213.0,2.6,1.0
49336,15.0,1.0,17.0,245.0,0.69,0.0
49337,19.0,0.0,29.0,347.0,1.58,1.0
49338,19.0,0.0,29.0,268.0,2.74,1.0
49339,55.0,1.0,13.0,453.0,1.53,1.0
49340,12.0,1.0,19.0,178.0,0.71,0.0
49341,19.0,0.0,0.0,347.0,2.55,1.0
49342,12.0,1.0,13.0,328.0,0.92,0.0
49343,15.0,1.0,13.0,245.0,0.4,0.0
49344,96.0,6.0,29.0,213.0,1.87,1.0
49345,35.0,1.0,19.0,21.0,1.45,1.0
49346,45.0,1.0,41.0,5.0,1.57,1.0
49347,35.0,1.0,13.0,21.0,0.45,1.0
49348,2.0,1.0,19.0,213.0,0.97,1.0
49349,29.0,1.0,6.0,213.0,0.88,1.0
49350,19.0,1803.0,0.0,213.0,0.27,1.0
49351,35.0,1.0,19.0,274.0,2.82,1.0
49352,2.0,1.0,18.0,477.0,1.69,0.0
49353,2.0,1.0,19.0,236.0,2.6,0.0
49354,12.0,1.0,3.0,265.0,2.32,0.0
49355,35.0,1.0,19.0,21.0,1.37,1.0
49356,11.0,1.0,13.0,487.0,1.39,1.0
49357,29.0,1.0,28.0,213.0,1.7,1.0
49358,18.0,1.0,8.0,121.0,0.66,0.0
49359,19.0,0.0,0.0,213.0,2.86,1.0
49360,15.0,1.0,37.0,3.0,1.35,0.0
49361,18.0,1.0,20.0,107.0,0.4,0.0
49362,2.0,1.0,19.0,205.0,0.05,0.0
49363,8.0,1.0,19.0,145.0,2.19,1.0
49364,14.0,2.0,13.0,467.0,1.93,0.0
49365,9.0,1.0,17.0,442.0,2.38,0.0
49366,14.0,1.0,13.0,123.0,0.41,1.0
49367,29.0,1.0,8.0,213.0,2.89,1.0
49368,19.0,0.0,0.0,213.0,0.52,1.0
49369,14.0,1.0,13.0,379.0,0.51,0.0
49370,45.0,1.0,1.0,5.0,1.54,1.0
49371,13.0,1.0,19.0,400.0,0.97,0.0
49372,19.0,0.0,50.0,213.0,1.76,1.0
49373,35.0,1.0,19.0,274.0,0.72,1.0
49374,35.0,1.0,19.0,274.0,0.4,1.0
49375,19.0,46.0,0.0,213.0,1.5,1.0
49376,18.0,1.0,19.0,134.0,2.01,0.0
49377,1.0,1.0,14.0,377.0,0.66,0.0
49378,8.0,1.0,13.0,145.0,0.62,0.0
49379,6.0,1.0,19.0,459.0,0.54,0.0
49380,15.0,1.0,37.0,278.0,2.82,0.0
49381,19.0,401.0,38.0,213.0,1.86,1.0
49382,29.0,1.0,18.0,210.0,0.74,1.0
49383,21.0,1.0,13.0,128.0,2.82,0.0
49384,14.0,1.0,10.0,439.0,0.53,0.0
49385,12.0,1.0,19.0,265.0,1.11,0.0
49386,1.0,1.0,14.0,135.0,1.59,1.0
49387,10.0,1.0,13.0,101.0,0.47,1.0
49388,15.0,1.0,19.0,130.0,2.57,0.0
49389,19.0,33.0,29.0,213.0,1.6,1.0
49390,9.0,1.0,16.0,244.0,0.89,0.0
49391,3.0,1.0,1.0,280.0,1.69,0.0
49392,9.0,1.0,46.0,334.0,1.71,0.0
49393,10.0,1.0,47.0,113.0,2.71,1.0
49394,19.0,6.0,29.0,213.0,2.23,1.0
49395,18.0,1.0,8.0,107.0,0.49,0.0
49396,2.0,1.0,25.0,212.0,1.46,0.0
49397,19.0,0.0,29.0,347.0,2.89,1.0
49398,19.0,0.0,29.0,333.0,1.97,1.0
49399,19.0,3750.0,38.0,282.0,1.98,1.0
49400,15.0,1.0,19.0,245.0,2.06,1.0
49401,2.0,1.0,18.0,212.0,2.08,0.0
49402,2.0,1.0,13.0,219.0,1.76,0.0
49403,2.0,1.0,9.0,219.0,0.57,1.0
49404,72.0,1.0,19.0,101.0,0.28,1.0
49405,2.0,1.0,22.0,205.0,2.5,0.0
49406,5.0,1.0,7.0,113.0,2.51,1.0
49407,3.0,1.0,13.0,137.0,2.95,0.0
49408,2.0,1.0,19.0,477.0,0.93,0.0
49409,2.0,1.0,8.0,377.0,2.34,0.0
49410,2.0,2.0,34.0,205.0,2.59,0.0
49411,8.0,1.0,19.0,145.0,0.83,0.0
49412,32.0,1.0,19.0,376.0,1.51,0.0
49413,10.0,1.0,4.0,113.0,2.58,1.0
49414,3.0,1.0,19.0,280.0,1.69,1.0
49415,19.0,729.0,59.0,347.0,2.43,1.0
49416,9.0,2.0,36.0,234.0,2.56,0.0
49417,18.0,1.0,13.0,439.0,1.94,0.0
49418,9.0,1.0,13.0,334.0,2.34,1.0
49419,18.0,1.0,13.0,107.0,2.94,0.0
49420,13.0,1.0,22.0,477.0,2.4,0.0
49421,29.0,1.0,8.0,213.0,2.59,1.0
49422,8.0,1.0,13.0,145.0,0.33,0.0
49423,19.0,0.0,0.0,343.0,2.4,1.0
49424,130.0,0.0,24.0,213.0,0.04,1.0
49425,19.0,136.0,29.0,213.0,1.62,1.0
49426,64.0,1.0,19.0,459.0,2.51,0.0
49427,19.0,0.0,24.0,213.0,0.39,1.0
49428,89.0,3032.0,607.0,347.0,0.84,0.0
49429,29.0,1.0,13.0,101.0,1.97,1.0
49430,14.0,1.0,18.0,349.0,2.37,0.0
49431,23.0,1.0,6.0,153.0,2.45,0.0
49432,3.0,1.0,6.0,115.0,1.98,0.0
49433,1.0,2.0,13.0,125.0,0.86,0.0
49434,45.0,1.0,34.0,5.0,2.65,1.0
49435,3.0,1.0,13.0,280.0,1.93,0.0
49436,29.0,1.0,3.0,343.0,1.56,1.0
49437,2.0,1.0,19.0,205.0,0.85,0.0
49438,19.0,0.0,0.0,347.0,2.76,1.0
49439,10.0,1.0,31.0,113.0,2.54,1.0
49440,19.0,343.0,0.0,213.0,0.02,1.0
49441,2.0,2.0,13.0,205.0,2.91,0.0
49442,35.0,1.0,13.0,274.0,2.76,1.0
49443,19.0,0.0,29.0,213.0,1.78,1.0
49444,72.0,1.0,19.0,101.0,0.8,1.0
49445,10.0,1.0,19.0,377.0,2.48,1.0
49446,35.0,1.0,19.0,21.0,2.53,1.0
49447,29.0,1.0,19.0,213.0,1.1,1.0
49448,18.0,1.0,13.0,107.0,2.33,0.0
49449,19.0,0.0,0.0,213.0,0.78,1.0
49450,3.0,1.0,22.0,280.0,0.91,0.0
49451,19.0,0.0,24.0,347.0,2.4,1.0
49452,64.0,1.0,3.0,459.0,0.49,0.0
49453,3.0,1.0,6.0,137.0,0.69,0.0
49454,3.0,1.0,19.0,280.0,2.61,0.0
49455,9.0,1.0,13.0,334.0,1.26,0.0
49456,15.0,1.0,3.0,315.0,1.51,0.0
49457,9.0,1.0,22.0,334.0,1.7,0.0
49458,2.0,1.0,19.0,452.0,1.58,0.0
49459,12.0,1.0,19.0,178.0,1.4,0.0
49460,23.0,1.0,19.0,153.0,2.39,0.0
49461,5.0,1.0,47.0,113.0,1.41,1.0
49462,96.0,0.0,24.0,213.0,2.94,1.0
49463,10.0,1.0,47.0,113.0,2.65,1.0
49464,14.0,1.0,25.0,480.0,0.95,0.0
49465,14.0,1.0,13.0,379.0,2.55,0.0
49466,29.0,1.0,19.0,213.0,0.51,1.0
49467,13.0,1.0,13.0,469.0,0.4,0.0
49468,22.0,1.0,19.0,116.0,2.6,0.0
49469,2.0,1.0,22.0,219.0,3.01,1.0
49470,9.0,1.0,13.0,215.0,0.72,1.0
49471,19.0,0.0,50.0,213.0,0.7,1.0
49472,3.0,1.0,1.0,280.0,2.53,0.0
49473,12.0,1.0,17.0,328.0,2.4,0.0
49474,3.0,1.0,13.0,280.0,1.84,0.0
49475,29.0,1.0,13.0,343.0,1.93,0.0
49476,19.0,0.0,24.0,347.0,0.72,1.0
49477,35.0,1.0,22.0,21.0,2.39,1.0
49478,18.0,1.0,20.0,107.0,0.51,0.0
49479,2.0,1.0,31.0,477.0,0.97,0.0
49480,2.0,1.0,19.0,469.0,0.5,0.0
49481,35.0,1.0,8.0,274.0,0.63,1.0
49482,9.0,1.0,19.0,134.0,1.02,0.0
49483,15.0,1.0,41.0,245.0,0.92,0.0
49484,13.0,1.0,17.0,477.0,2.55,0.0
49485,15.0,1.0,1.0,386.0,0.78,0.0
49486,12.0,1.0,19.0,265.0,2.67,0.0
49487,35.0,1.0,19.0,21.0,0.65,1.0
49488,3.0,1.0,19.0,173.0,2.38,0.0
49489,3.0,1.0,19.0,424.0,1.74,0.0
49490,121.0,1.0,19.0,203.0,2.98,1.0
49491,2.0,1.0,2.0,477.0,1.78,0.0
49492,8.0,1.0,19.0,145.0,0.79,0.0
49493,9.0,1.0,8.0,215.0,0.81,0.0
49494,12.0,1.0,19.0,219.0,0.54,0.0
49495,19.0,0.0,38.0,347.0,2.12,1.0
49496,35.0,1.0,13.0,21.0,0.38,1.0
49497,15.0,1.0,3.0,245.0,1.62,0.0
49498,3.0,1.0,13.0,442.0,0.59,0.0
49499,9.0,1.0,19.0,232.0,2.58,0.0
49500,72.0,1.0,19.0,101.0,0.93,1.0
49501,3.0,1.0,19.0,205.0,2.48,0.0
49502,12.0,1.0,19.0,265.0,2.52,1.0
49503,5.0,1.0,30.0,113.0,1.58,1.0
49504,13.0,1.0,19.0,477.0,0.71,0.0
49505,13.0,1.0,1.0,477.0,0.62,0.0
49506,20.0,1.0,6.0,259.0,0.29,1.0
49507,35.0,1.0,13.0,274.0,1.45,1.0
49508,7.0,1.0,19.0,101.0,2.59,0.0
49509,19.0,0.0,0.0,347.0,1.0,1.0
49510,3.0,1.0,20.0,115.0,1.76,0.0
49511,3.0,2.0,13.0,280.0,1.78,0.0
49512,19.0,0.0,24.0,333.0,2.66,1.0
49513,12.0,1.0,19.0,242.0,2.47,0.0
49514,3.0,1.0,13.0,466.0,2.36,0.0
49515,3.0,1.0,19.0,280.0,2.39,0.0
49516,3.0,1.0,14.0,280.0,1.0,0.0
49517,6.0,1.0,10.0,459.0,0.78,0.0
49518,72.0,1.0,14.0,101.0,1.4,1.0
49519,12.0,1.0,22.0,135.0,2.65,0.0
49520,3.0,1.0,17.0,417.0,2.8,0.0
49521,14.0,1.0,19.0,134.0,2.65,0.0
49522,3.0,1.0,36.0,280.0,0.5,0.0
49523,3.0,1.0,47.0,280.0,1.71,0.0
49524,2.0,2.0,19.0,477.0,1.61,0.0
49525,19.0,21.0,24.0,213.0,0.81,1.0
49526,8.0,1.0,13.0,140.0,1.64,1.0
49527,108.0,1.0,20.0,243.0,2.91,1.0
49528,26.0,1.0,30.0,477.0,2.16,0.0
49529,19.0,0.0,24.0,213.0,1.85,1.0
49530,10.0,1.0,30.0,113.0,0.55,1.0
49531,96.0,53.0,21.0,213.0,1.48,1.0
49532,35.0,1.0,6.0,274.0,0.76,1.0
49533,35.0,1.0,19.0,274.0,1.88,1.0
49534,15.0,1.0,19.0,278.0,0.78,0.0
49535,35.0,1.0,1.0,274.0,0.55,1.0
49536,18.0,1.0,25.0,439.0,1.59,0.0
49537,25.0,1.0,19.0,259.0,2.54,0.0
49538,6.0,1.0,19.0,459.0,0.5,0.0
49539,115.0,1.0,16.0,203.0,1.91,1.0
49540,19.0,0.0,29.0,213.0,2.37,1.0
49541,3.0,1.0,13.0,280.0,1.87,0.0
49542,2.0,1.0,19.0,122.0,2.54,0.0
49543,11.0,1.0,32.0,332.0,0.41,1.0
49544,19.0,0.0,0.0,213.0,2.77,1.0
49545,18.0,1.0,6.0,134.0,0.75,0.0
49546,1.0,1.0,9.0,153.0,1.49,0.0
49547,15.0,1.0,18.0,245.0,1.92,0.0
49548,9.0,1.0,10.0,215.0,2.8,1.0
49549,5.0,1.0,43.0,113.0,1.89,1.0
49550,26.0,1.0,22.0,121.0,2.87,0.0
49551,14.0,1.0,19.0,349.0,2.57,0.0
49552,9.0,1.0,13.0,134.0,1.59,0.0
49553,19.0,45.0,50.0,333.0,2.95,1.0
49554,15.0,1.0,3.0,153.0,1.79,0.0
49555,43.0,1.0,20.0,330.0,2.96,1.0
49556,3.0,1.0,19.0,280.0,1.9,1.0
49557,3.0,2.0,1.0,280.0,2.76,0.0
49558,19.0,0.0,38.0,347.0,2.86,1.0
49559,19.0,0.0,29.0,213.0,0.39,1.0
49560,5.0,1.0,36.0,113.0,1.85,1.0
49561,35.0,1.0,9.0,21.0,2.62,1.0
49562,23.0,1.0,18.0,153.0,0.5,0.0
49563,3.0,1.0,37.0,114.0,1.93,1.0
49564,9.0,1.0,13.0,234.0,0.02,1.0
49565,12.0,1.0,13.0,424.0,1.75,0.0
49566,3.0,1.0,13.0,424.0,1.82,0.0
49567,10.0,1.0,28.0,113.0,0.79,1.0
